#,id,utc-time,exp(sec),n_filt0,n_filt1,n_filt2,n_filt3,n_filt4,s_filt0,s_filt1,s_filt2,s_filt3,s_filt4,n_raw0,n_raw1,n_raw2,n_raw3,n_raw4,s_raw0,s_raw1,s_raw2,s_raw3,s_raw4outputForm,fullFrame
2947,2023-02-28,01:13:07.645,45.000,585,66,108,87,324,129049,9204,13038,79289,27518,13998,1732,3466,3871,4929,875475,60567,243084,326219,245605,160,0
2948,2023-02-28,01:16:09.819,14.400,6542,321,1178,849,4194,963921,32292,139450,140900,651279,27835,2111,6287,5785,13652,1754261,70710,260732,303593,1119226,160,0
2949,2023-02-28,01:17:09.795,5.150,6559,370,1207,883,4099,1136893,45540,169009,162763,759581,29078,2608,6445,5634,14391,1969634,94998,270212,316696,1287728,160,0
2950,2023-02-28,01:17:31.408,3.400,6545,364,1261,921,3999,1363955,45916,216182,205594,896263,30226,2326,7025,6226,14649,2226370,79652,326287,368809,1451622,160,0
2951,2023-02-28,01:18:00.219,1.850,6580,426,1380,1069,3705,1473847,58667,241665,227529,945986,32515,2641,7707,6992,15175,2503475,89435,362444,373205,1678391,160,0
2952,2023-02-28,01:20:00.217,0.750,6544,553,1786,1236,2969,1317952,60017,346302,161888,749745,33511,2805,8807,6646,15253,2963633,89554,547456,333293,1993330,160,0
2953,2023-02-28,01:22:00.217,18.950,6516,455,1364,725,3972,644325,35552,105925,128991,373857,24172,3195,5305,3646,12026,1140921,138352,178183,177787,646599,160,0
2954,2023-02-28,01:24:00.216,15.050,6504,617,1408,800,3679,665316,51323,135924,105970,372099,40585,5838,9608,11174,13965,3608189,413139,898030,1033889,1263131,160,0
2955,2023-02-28,01:26:00.214,1.400,6615,323,1255,944,4093,936767,33067,141891,127365,634444,41323,5741,8915,11242,15425,4283358,480890,743699,967672,2091097,160,0
2956,2023-02-28,01:28:00.213,1.450,6714,401,1455,1022,3836,1083152,70844,195188,139667,677453,53185,9440,11746,15903,16096,14544301,2054759,2837065,4125551,5526926,160,0
2957,2023-02-28,01:30:00.213,1.700,6525,431,1369,1024,3701,1112186,59441,203380,175233,674132,53629,9611,11813,16094,16111,21323222,3455369,4399370,5918050,7550433,160,0
2958,2023-02-28,01:32:00.211,45.000,5592,697,1154,1124,2617,1348337,191015,278647,338081,540594,53699,9621,11824,16125,16129,76898210,12456638,17355166,22774523,24311883,160,0
2959,2023-02-28,01:35:18.934,45.000,204,37,29,70,68,96483,7491,6059,68462,14471,16707,3092,3406,5802,4407,832751,156425,172797,285358,218171,160,0
2960,2023-02-28,01:38:23.585,45.000,120,24,27,36,33,59987,1987,4227,48202,5571,3667,726,1003,1096,842,227463,30589,31333,108409,57132,160,0
2961,2023-02-28,01:41:23.947,45.000,152,45,26,43,38,71047,4766,4434,57683,4164,6461,1087,1458,2056,1860,261432,39851,43466,96548,81567,160,0
2962,2023-02-28,01:44:24.773,45.000,172,31,40,56,45,109886,6379,5335,37989,60183,9358,1385,2446,3195,2332,589874,46343,128852,239838,174841,160,0
2963,2023-02-28,01:47:26.058,45.000,1414,91,240,223,860,283584,11952,28153,90924,152555,20779,2888,4393,4951,8547,951185,112107,168902,214120,456056,160,0
