#,id,utc-time,exp(sec),n_filt0,n_filt1,n_filt2,n_filt3,n_filt4,s_filt0,s_filt1,s_filt2,s_filt3,s_filt4,n_raw0,n_raw1,n_raw2,n_raw3,n_raw4,s_raw0,s_raw1,s_raw2,s_raw3,s_raw4outputForm,fullFrame
7365,2023-04-17 10:10:00.563,3.800,6632,349,1308,871,4104,1461867,59377,343579,182979,875932,28484,1793,7140,5534,14017,2210567,81026,523105,297266,1309170,160,0
7366,2023-04-17 10:12:00.562,45.000,761,107,193,155,306,561338,54898,149145,174479,182816,20681,3325,5379,5305,6672,986896,126484,287678,285790,286944,160,0
7367,2023-04-17 10:14:00.561,40.300,6516,646,1350,1394,3126,4135095,222845,657788,742418,2512044,49078,7635,11515,13953,15975,7923705,587598,1882534,1406981,4046592,160,0
7368,2023-04-17 10:16:00.561,8.600,6502,611,1442,1321,3128,6031334,240909,952581,799959,4037885,47456,6690,11445,13248,16073,9275316,380049,1463850,1228962,6202455,160,0
7369,2023-04-17 10:18:00.561,9.300,6576,423,1406,896,3851,1872623,65479,351138,220663,1235343,35434,3295,8612,8371,15156,3064634,110981,532936,461139,1959578,160,0
7370,2023-04-17 10:20:00.559,45.000,2499,173,568,325,1433,861304,95007,205086,202570,358641,25792,3700,5969,5370,10753,1358167,155384,291053,370193,541537,160,0
7371,2023-04-17 10:22:00.558,45.000,386,87,78,102,119,656256,113469,110346,301786,130655,19270,3460,3515,5266,7029,1236055,163637,156545,349320,566553,160,0
7372,2023-04-17 10:24:00.559,45.000,317,59,65,100,93,584144,77336,138887,269943,97978,16999,3103,4176,4922,4798,957077,131221,197569,365608,262679,160,0
7373,2023-04-17 10:26:00.556,45.000,360,80,77,95,108,570481,121622,108390,229023,111446,15374,3147,3301,4811,4115,790888,145975,148644,301778,194491,160,0
7374,2023-04-17 10:28:00.556,45.000,949,105,180,179,485,780181,124226,81940,307781,266234,21141,3750,3874,6272,7245,1103265,220351,130644,398192,354078,160,0
7375,2023-04-17 10:30:00.555,40.400,6503,393,1248,966,3896,1861725,147371,322912,440246,951196,39409,5454,8898,9963,15094,3181525,305957,545454,743230,1586884,160,0
7376,2023-04-17 10:32:00.553,45.000,528,82,112,147,187,660295,82276,166324,249942,161753,20355,3039,4386,7098,5832,1119242,134629,223426,418770,342417,160,0
7377,2023-04-17 10:34:00.553,45.000,276,49,57,95,75,331700,49118,88242,133591,60749,13650,2330,2858,5334,3128,650969,84132,124941,268514,173382,160,0
7378,2023-04-17 10:36:00.552,45.000,195,31,42,71,51,192935,18818,33292,112635,28190,6927,922,1439,3332,1234,321162,28858,46281,191379,54644,160,0
7379,2023-04-17 10:38:00.552,45.000,170,21,37,58,54,269010,105510,21449,100782,41269,8125,2156,1487,2697,1785,405868,125647,48617,160996,70608,160,0
7380,2023-04-17 10:40:00.551,45.000,101,30,18,23,30,50823,13950,10580,12577,13716,2809,971,543,511,784,115529,25744,15144,40853,33788,160,0
7381,2023-04-17 10:42:00.551,45.000,95,19,20,26,30,39357,3365,9800,13217,12975,3361,116,1108,937,1200,166167,3447,27624,92069,43027,160,0
7382,2023-04-17 10:44:00.549,45.000,89,24,18,24,23,56467,14345,13490,22365,6267,3426,791,918,1324,393,164276,22412,24547,100493,16824,160,0
7383,2023-04-17 10:46:00.549,45.000,126,25,25,42,34,100131,30409,30009,21553,18160,3076,675,731,887,783,211517,29658,36319,107885,37655,160,0
7384,2023-04-17 10:48:00.548,45.000,126,25,22,36,43,156448,19679,19199,56402,61168,4192,696,940,1699,857,273743,22543,29864,92328,129008,160,0
7385,2023-04-17 10:50:00.548,45.000,124,19,25,35,45,54500,4255,14012,20755,15478,3147,358,744,991,1054,180557,8291,20963,95461,55842,160,0
7386,2023-04-17 10:52:00.546,45.000,109,11,24,31,43,82209,5694,10454,47530,18531,2684,321,631,1079,653,235234,8074,18360,118538,90262,160,0
7387,2023-04-17 10:54:00.546,45.000,169,33,52,34,50,144063,19381,42828,54694,27160,8044,2329,3696,680,1339,557154,84517,324199,65407,83031,160,0
7388,2023-04-17 10:56:00.545,45.000,159,37,31,31,60,122995,22398,25724,35271,39602,6399,1493,1110,795,3001,435296,107682,42588,118531,166495,160,0
7389,2023-04-17 10:58:00.545,45.000,232,52,73,45,62,217454,33775,46554,44660,92465,9402,2295,2540,1795,2772,500609,65421,80186,153037,201965,160,0
7390,2023-04-17 11:00:00.542,45.000,336,76,70,88,102,658965,118117,145622,99827,295399,15509,3159,3815,3604,4931,803899,136310,210492,143303,313794,160,0
7391,2023-04-17 11:02:00.543,45.000,5160,369,1039,677,3075,2131501,171378,384990,341191,1233942,38669,5299,9139,9209,15022,3395634,258561,591411,460676,2084986,160,0
7392,2023-04-17 11:04:00.542,45.000,4493,249,907,587,2750,997168,89703,196763,179473,531229,29578,3476,6846,6342,12914,1585831,125922,297931,310711,851267,160,0
7393,2023-04-17 11:06:00.542,45.000,315,72,57,106,80,609047,151552,132943,190414,134138,17599,4081,3753,6231,3534,922281,230500,163546,346482,181753,160,0
7394,2023-04-17 11:08:00.539,45.000,321,51,89,99,82,571109,85400,235878,126598,123233,14767,3049,4622,3440,3656,867008,126283,311178,175278,254269,160,0
7395,2023-04-17 11:10:00.540,45.000,331,57,75,91,108,617537,51713,144408,243499,177917,17153,2561,4043,5764,4785,1194115,112932,207332,558065,315786,160,0
7396,2023-04-17 11:12:00.539,45.000,378,61,99,85,133,457681,79936,71690,99657,206398,16378,2842,3823,3585,6128,749227,121128,135902,176655,315542,160,0
7397,2023-04-17 11:14:00.539,45.000,649,94,129,145,281,681534,113972,119290,236194,212078,18243,3602,4440,5348,4853,936220,159330,176708,301508,298674,160,0
7398,2023-04-17 11:16:00.536,45.000,560,80,114,116,250,524237,59493,98306,249515,116923,15471,2564,3527,4924,4456,748081,89716,143899,238115,276351,160,0
7399,2023-04-17 11:18:00.536,45.000,297,66,77,78,76,359354,57584,57156,173534,71080,12134,2664,2520,4060,2890,694140,88982,90710,348310,166138,160,0
7400,2023-04-17 11:20:00.536,45.000,192,49,41,47,55,279783,94244,55441,85380,44718,8501,1630,2212,2588,2071,546076,121927,76204,213943,134002,160,0
7401,2023-04-17 11:22:00.536,45.000,151,28,34,51,38,145830,33508,22334,64680,25308,5053,1250,1120,1040,1643,281297,55364,33072,111968,80893,160,0
7402,2023-04-17 11:24:00.535,45.000,126,23,23,33,47,195268,8744,36633,109594,40297,3734,397,877,685,1775,260927,12725,46252,133202,68748,160,0
7403,2023-04-17 11:26:00.535,45.000,73,19,18,24,12,172452,4543,11621,107125,49163,2540,418,477,1118,527,286246,13660,16182,192467,63937,160,0
7404,2023-04-17 11:28:00.533,45.000,127,28,26,42,31,94654,12221,14528,44450,23455,6235,979,1735,2059,1462,310542,33070,63686,150089,63697,160,0
7405,2023-04-17 11:30:00.533,45.000,102,17,23,19,43,89005,7465,3685,61531,16324,2309,316,313,840,840,163460,10977,9810,99633,43040,160,0
7406,2023-04-17 11:32:00.532,45.000,128,26,23,45,34,178741,11866,58571,77130,31174,5367,713,1691,2134,829,387382,24780,74870,240465,47267,160,0
7407,2023-04-17 11:34:00.532,45.000,158,27,36,46,49,247114,24796,43090,101364,77864,5461,784,1512,1699,1466,418868,35165,60548,230340,92815,160,0
7408,2023-04-17 11:36:00.529,45.000,2372,322,511,531,1008,6521246,1052409,1496361,1992911,1979565,52334,9382,11498,15663,15791,9409317,1648381,2053959,2786213,2920764,160,0
7409,2023-04-17 11:38:00.530,19.600,6524,712,1359,1331,3122,19463768,3287960,4308266,5877310,5990232,53688,9621,11820,16122,16125,26464178,4654783,5672034,7676997,8460364,160,0
7410,2023-04-17 11:40:00.529,5.500,6507,602,1327,1176,3402,18417666,2957000,4487638,5517376,5455652,53671,9619,11823,16110,16119,26381109,4379858,6259488,7338379,8403384,160,0
7411,2023-04-17 11:42:00.529,2.800,6636,476,1449,1167,3544,10556084,1803362,2372492,2708434,3671796,53405,9544,11799,15953,16109,17792127,2706080,4179712,4359462,6546873,160,0
7412,2023-04-17 11:44:00.528,2.800,6640,376,1351,975,3938,3457986,387752,773781,921736,1374717,42477,6080,9763,11185,15449,4631740,509310,943160,1118365,2060905,160,0
7413,2023-04-17 11:46:00.526,2.000,6534,359,1405,962,3808,1455550,62500,291053,261932,840065,29749,2060,7058,6153,14478,2202544,84246,391105,435137,1292056,160,0
7414,2023-04-17 11:48:00.526,45.000,5755,331,1051,705,3668,827961,132300,151020,156651,387990,27059,3940,5451,5350,12318,1327714,185332,213836,259321,669225,160,0
7415,2023-04-17 11:50:00.526,45.000,2709,281,688,431,1309,1725187,119070,421813,260741,923563,36806,4807,9122,8255,14622,2768454,189740,625827,554816,1398071,160,0
7416,2023-04-17 11:52:00.525,10.400,6526,506,1544,1135,3341,4756421,184309,978732,542119,3051261,45419,5905,10987,12518,16009,7389275,292692,1485207,870650,4740726,160,0
7417,2023-04-17 11:54:00.523,7.700,6500,322,1458,821,3899,1376833,51265,299401,170364,855803,30820,2402,7837,5845,14736,2135825,77232,441882,226329,1390382,160,0
7418,2023-04-17 11:56:00.523,45.000,356,58,66,122,110,472806,79296,64172,193120,136218,14452,2502,2780,4917,4253,744258,108251,106467,316614,212926,160,0
7419,2023-04-17 11:58:00.520,45.000,314,68,76,87,83,631409,179818,89284,243003,119304,15607,3673,3703,4396,3835,912182,200026,212486,283452,216218,160,0
7420,2023-04-17 12:00:00.520,45.000,301,65,70,76,90,726421,115906,122797,214823,272895,15789,2632,3611,5286,4260,1145720,142674,163744,499979,339323,160,0
7421,2023-04-17 12:02:00.519,45.000,374,52,86,125,111,746983,81413,159403,229939,276228,19032,2612,3443,5106,7871,981277,122575,154220,263628,440854,160,0
7422,2023-04-17 12:04:00.519,45.000,360,67,81,112,100,721096,61287,130623,335310,193876,19425,3114,3960,7067,5284,1183123,132763,177415,567698,305247,160,0
7423,2023-04-17 12:06:00.517,27.100,6508,310,1183,854,4161,1309309,57224,202907,283955,765223,31155,2822,6876,6919,14538,2163060,91576,303992,489951,1277541,160,0
7424,2023-04-17 12:08:00.516,45.000,701,102,158,141,300,691962,101362,117261,146702,326637,21437,3255,4730,5468,7984,1084332,143437,201246,281293,458356,160,0
7425,2023-04-17 12:10:00.516,45.000,392,76,105,102,109,506136,39053,176951,113094,177038,18819,3775,5997,4247,4800,920111,132082,351687,179287,257055,160,0
7426,2023-04-17 12:12:00.515,45.000,203,54,43,58,48,181223,44431,18404,80962,37426,8439,1776,1472,2792,2399,360909,64635,48007,167744,80523,160,0
7427,2023-04-17 12:14:00.515,45.000,201,43,51,47,60,148552,37415,45718,43725,21694,6089,1485,2012,1527,1065,299810,51209,70550,132210,45841,160,0
7428,2023-04-17 12:16:00.513,45.000,113,18,28,36,31,85962,7290,11943,57721,9008,3348,562,844,1273,669,195732,15694,24105,124415,31518,160,0
7429,2023-04-17 12:18:00.513,45.000,102,24,15,28,35,39764,13879,2843,12598,10444,1944,644,233,638,429,104829,18837,5997,45348,34647,160,0
7430,2023-04-17 12:20:00.512,45.000,110,19,20,34,37,91868,16687,7065,57731,10385,2359,419,299,1066,575,97553,13967,8608,45542,29436,160,0
7431,2023-04-17 12:22:00.510,45.000,125,24,34,22,45,104756,6045,29305,50167,19239,3971,349,1193,699,1730,173537,10711,42554,63773,56499,160,0
7432,2023-04-17 12:24:00.509,45.000,108,21,30,24,33,78803,2700,47867,19447,8789,2877,203,1581,424,669,169203,5540,65140,67377,31146,160,0
7433,2023-04-17 12:26:00.509,45.000,124,19,32,31,42,188511,5669,46891,110198,25753,6171,678,2323,1616,1554,289642,16353,71470,147362,54457,160,0
7434,2023-04-17 12:28:00.509,45.000,121,21,21,31,48,132329,32464,9330,49530,41005,3923,816,488,1009,1610,195612,42989,14337,70936,67350,160,0
7435,2023-04-17 12:30:00.507,45.000,171,30,47,51,43,132923,17574,12707,76301,26341,7915,1087,1814,2045,2969,271720,27036,42275,111199,91210,160,0
7436,2023-04-17 12:32:00.507,45.000,202,52,47,52,51,294321,41659,26309,128581,97772,8787,1845,2171,2039,2732,494309,58394,62147,144911,228857,160,0
7437,2023-04-17 12:34:00.506,45.000,327,57,69,86,115,350106,41428,76857,184388,47433,11474,2052,2655,3818,2949,802101,68207,105657,487391,140846,160,0
7438,2023-04-17 12:36:00.506,45.000,607,96,130,156,225,616114,144020,106867,213901,151326,19120,3488,3456,6378,5798,969392,202060,155786,304328,307218,160,0
7439,2023-04-17 12:38:00.505,20.000,6512,426,1373,973,3740,2143546,123556,437103,294282,1288605,37954,4376,9435,8548,15595,3224425,186806,645400,461757,1930462,160,0
7440,2023-04-17 12:40:00.503,45.000,397,63,79,103,152,641423,90255,210525,201937,138706,21593,3391,5373,4930,7899,1771318,154824,432392,288161,895941,160,0
7441,2023-04-17 12:42:00.503,45.000,324,64,67,98,95,653853,88911,104198,224806,235938,14055,2287,3230,4356,4182,765542,107677,151346,218935,287584,160,0
7442,2023-04-17 12:44:00.503,45.000,308,67,56,93,92,563857,99477,126677,208133,129570,16622,3225,4126,5253,4018,1061134,131582,324668,355514,249370,160,0
7443,2023-04-17 12:46:00.502,45.000,309,53,74,99,83,563002,70706,145923,222570,123803,15984,2873,4308,4648,4155,958178,123933,274244,297366,262635,160,0
7444,2023-04-17 12:48:00.502,45.000,320,49,67,97,107,450048,56155,66726,192761,134406,14044,2240,2783,4156,4865,673742,88752,102937,231402,250651,160,0
7445,2023-04-17 12:50:00.500,45.000,536,65,107,124,240,652235,52373,159924,275139,164799,18921,2862,5029,5630,5400,1139323,116682,332504,413687,276450,160,0
7446,2023-04-17 12:52:00.500,45.000,452,63,83,115,191,462132,70100,64966,183649,143417,14754,2189,3355,4601,4609,753727,86745,156283,249670,261029,160,0
7447,2023-04-17 12:54:00.499,45.000,296,67,51,84,94,502033,73900,124697,170736,132700,14552,2905,3170,5120,3357,722026,116772,165418,262950,176886,160,0
7448,2023-04-17 12:56:00.497,45.000,218,34,49,66,69,407553,35876,55692,148553,167432,12378,2802,2189,3640,3747,1266865,361986,93333,555917,255629,160,0
7449,2023-04-17 12:58:00.497,45.000,206,26,57,56,67,178424,24657,40228,55524,58015,8022,676,2152,2361,2833,319870,31067,69255,104661,114887,160,0
7450,2023-04-17 13:00:00.496,45.000,123,24,32,39,28,146265,41041,61188,23178,20858,4556,1044,1236,1157,1119,205235,41078,76714,41818,45625,160,0
7451,2023-04-17 13:02:00.496,45.000,119,23,31,37,28,184268,13332,25266,97818,47852,4829,546,1548,1666,1069,281216,17927,47323,111158,104808,160,0
7452,2023-04-17 13:04:00.496,45.000,121,24,28,34,35,76442,10608,11632,17335,36867,4986,1110,677,1802,1397,262917,38541,22340,61922,140114,160,0
7453,2023-04-17 13:06:00.494,45.000,101,23,21,24,33,75357,14089,11454,22681,27133,3743,711,370,1178,1484,180869,20164,15335,38816,106554,160,0
7454,2023-04-17 13:08:00.493,45.000,612,125,154,161,172,1586751,252200,398448,483612,452491,33334,6262,7552,9997,9523,2266696,405123,543164,680835,637574,160,0
7455,2023-04-17 13:10:00.493,45.000,4693,902,1115,1310,1366,20482963,3489229,5012782,5898686,6082266,53686,9621,11824,16125,16116,48311251,8193513,11356990,13807499,14953249,160,0
7456,2023-04-17 13:12:00.520,31.200,6505,1288,1457,1875,1885,32494063,5500996,7840401,9963097,9189569,53703,9621,11824,16129,16129,151111743,26013606,33580212,44337391,47180534,160,0
7457,2023-04-17 13:14:00.492,12.300,6530,896,1291,1584,2759,27761940,4599093,6286075,9496584,7380188,53703,9621,11824,16129,16129,132498970,22688383,29068683,39927861,40814043,160,0
7458,2023-04-17 13:16:00.490,12.000,6570,695,1365,1185,3325,4455770,1212170,715358,1097632,1430610,53703,9621,11824,16129,16129,159637666,26349051,35506144,45836752,51945719,160,0
7459,2023-04-17 13:18:00.490,3.900,6563,651,1369,1251,3292,18972992,2888118,4527421,5756821,5800632,53645,9604,11820,16096,16125,29680513,4310587,6887223,8075412,10407291,160,0
7460,2023-04-17 13:20:00.490,6.900,6533,367,1267,871,4028,4425129,622839,855721,1176356,1770213,43130,6455,9629,11859,15187,5465187,747824,1021659,1412823,2282881,160,0
7461,2023-04-17 13:22:00.487,45.000,6405,302,1290,769,4044,933259,65829,161197,111121,595112,27111,2678,6112,5024,13297,1452077,98249,235565,166934,951329,160,0
7462,2023-04-17 13:24:00.487,45.000,2619,156,536,327,1600,431275,37512,94052,121414,178297,17692,1935,3840,4154,7763,674236,75928,137835,168794,291679,160,0
7463,2023-04-17 13:26:00.486,38.000,6575,502,1285,1217,3571,4592204,247002,715804,592685,3036713,45964,6162,10897,12818,16087,7260234,339422,1089453,925656,4905703,160,0
7464,2023-04-17 13:28:00.484,7.200,6503,436,1304,1155,3608,3852598,110183,560379,482080,2699956,41640,4441,10170,11062,15967,5876411,173841,827359,727253,4147958,160,0
7465,2023-04-17 13:30:00.484,45.000,1559,111,279,233,936,772058,91745,192447,166521,321345,23251,3292,4991,5884,9084,1158672,144069,297194,241905,475504,160,0
7466,2023-04-17 13:32:00.484,45.000,408,76,89,120,123,519780,62107,112719,163965,180989,17973,3406,3526,5344,5697,1181427,224606,162739,360400,433682,160,0
7467,2023-04-17 13:34:00.483,45.000,404,69,85,108,142,657342,75994,104400,206830,270118,18863,2455,4054,4980,7374,972576,110854,187198,239304,435220,160,0
7468,2023-04-17 13:36:00.483,45.000,385,83,68,104,130,599247,90039,101328,173882,233998,16033,2616,2905,4615,5897,903792,120629,140770,235386,407007,160,0
7469,2023-04-17 13:38:00.480,45.000,368,74,75,113,106,431863,169957,65019,104834,92053,15594,3460,3641,4404,4089,718271,206993,141128,190158,179992,160,0
7470,2023-04-17 13:40:00.480,45.000,341,68,75,95,103,604650,75808,89739,128724,310379,15316,2641,2867,4008,5800,858613,117730,141657,182912,416314,160,0
7471,2023-04-17 13:42:00.479,45.000,3528,230,752,461,2085,916925,92260,222829,200718,401118,27958,3497,6227,6648,11586,1362047,143087,306786,290399,621775,160,0
7472,2023-04-17 13:44:00.479,45.000,387,65,69,107,146,382687,54673,39408,180309,108297,14367,2386,2334,5175,4472,678674,92799,90448,275498,219929,160,0
7473,2023-04-17 13:46:00.476,45.000,323,59,74,94,96,444366,54659,78925,207524,103258,15508,2316,4092,4811,4289,806234,90279,234661,280484,200810,160,0
7474,2023-04-17 13:48:00.476,45.000,190,41,49,52,48,137804,35574,34529,32590,35111,8402,1732,2516,1675,2479,341932,70566,108717,67026,95623,160,0
7475,2023-04-17 13:50:00.476,45.000,147,25,42,49,31,111443,21232,36026,30423,23762,4847,840,1658,1456,893,176502,28417,53619,45226,49240,160,0
7476,2023-04-17 13:52:00.474,45.000,135,14,34,48,39,121169,1763,12229,53278,53899,2447,87,625,834,901,150592,2514,18714,73612,55752,160,0
7477,2023-04-17 13:54:00.473,45.000,118,23,23,32,40,101483,7318,8584,22335,63246,2214,449,224,841,700,180215,13365,55962,34859,76029,160,0
7478,2023-04-17 13:56:00.473,45.000,129,31,25,30,43,78016,13142,7628,24694,32552,2791,786,528,411,1066,131733,20798,14205,57899,38831,160,0
7479,2023-04-17 13:58:00.471,45.000,102,28,17,21,36,77956,7680,14299,33557,22420,2894,450,497,751,1196,125334,13177,19569,19755,72833,160,0
7480,2023-04-17 14:00:00.471,45.000,104,17,19,30,38,90059,6802,7677,47668,27912,1974,248,434,381,911,152229,9579,11674,59830,71146,160,0
7481,2023-04-17 14:02:00.470,45.000,134,33,20,35,46,149156,21361,16645,77376,33774,4239,1053,951,1541,694,229234,29925,26860,139057,33392,160,0
7482,2023-04-17 14:04:00.470,45.000,175,22,44,54,55,233749,12729,17803,151087,52130,6470,789,1105,2285,2291,362376,23209,29385,187385,122397,160,0
7483,2023-04-17 14:06:00.469,45.000,182,29,39,52,62,164160,7838,38261,74276,43785,6265,1458,1201,1873,1733,265119,48462,50072,86102,80483,160,0
7484,2023-04-17 14:08:00.469,45.000,295,66,47,101,81,239180,59783,30796,84784,63817,11506,2696,1874,3511,3425,442657,105643,66648,133463,136903,160,0
7485,2023-04-17 14:10:00.467,45.000,384,67,98,103,116,419341,59675,91745,175745,92176,14310,2373,3153,4874,3910,722225,103421,136863,273087,208854,160,0
7486,2023-04-17 14:12:00.467,45.000,2556,151,503,373,1529,796441,93691,137099,199508,366143,26786,3907,5606,6431,10842,1203012,152059,217166,265829,567958,160,0
7487,2023-04-17 14:14:00.466,45.000,2718,195,465,353,1705,768937,156040,170057,132750,310090,27383,5835,5536,5699,10313,1575310,492443,368052,236776,478039,160,0
7488,2023-04-17 14:16:00.466,45.000,361,81,70,94,116,517204,59183,84536,157990,215495,19196,3353,3465,6711,5667,1073099,157900,140946,435722,338531,160,0
7489,2023-04-17 14:18:00.464,45.000,297,66,60,90,81,598417,138273,151210,146675,162259,15492,2691,3721,5059,4021,826027,179346,202785,219486,224410,160,0
7490,2023-04-17 14:20:00.464,45.000,325,57,74,98,96,548278,64734,63428,239147,180969,15194,2302,2760,5227,4905,783665,101853,104029,324459,253324,160,0
7491,2023-04-17 14:22:00.463,45.000,356,62,75,110,109,611653,129350,112894,127948,241461,16739,2929,3470,5487,4853,882019,157884,170691,233128,320316,160,0
7492,2023-04-17 14:24:00.463,45.000,313,58,68,93,94,483416,75248,170774,117635,119759,16321,2327,4511,4335,5148,935908,110383,353699,205748,266078,160,0
7493,2023-04-17 14:26:00.461,45.000,646,73,147,125,301,550891,105914,119635,137750,187592,16750,2625,4590,4089,5446,887605,137958,219005,210956,319686,160,0
7494,2023-04-17 14:28:00.461,45.000,878,82,176,157,463,614641,65632,95027,146462,307520,17651,2311,3941,4131,7268,1044217,94005,154554,203770,591888,160,0
7495,2023-04-17 14:30:00.460,45.000,327,57,84,106,80,496376,72524,92959,181244,149649,17976,2858,4418,5452,5248,983582,134315,216246,368512,264509,160,0
7496,2023-04-17 14:32:00.460,45.000,278,49,73,80,76,461213,72644,125086,119829,143654,11660,2281,3232,2835,3312,632727,120530,137603,142224,232370,160,0
7497,2023-04-17 14:34:00.460,45.000,170,29,38,52,51,193851,17034,27549,121038,28230,4851,685,1235,1848,1083,226142,21525,43478,110711,50428,160,0
7498,2023-04-17 14:36:00.460,45.000,151,33,29,48,41,151820,20428,34477,71025,25890,4697,944,1088,1547,1118,255651,34432,38721,127500,54998,160,0
7499,2023-04-17 14:38:00.457,45.000,131,30,26,36,39,117628,15956,22775,47379,31518,3777,691,943,970,1173,190558,21393,35469,80265,53431,160,0
7500,2023-04-17 14:40:00.457,45.000,123,30,29,31,33,143410,82283,10747,28099,22281,4228,1525,315,1244,1144,276114,133039,14693,81487,46895,160,0
7501,2023-04-17 14:42:00.457,45.000,123,25,19,22,57,79092,14203,10434,35495,18960,3996,442,750,1436,1368,159337,17512,27911,60486,53428,160,0
7502,2023-04-17 14:44:00.457,45.000,484,83,109,147,145,1473435,252218,356129,469457,395631,28483,4967,6920,8505,8091,1980605,352563,455406,608663,563973,160,0
7503,2023-04-17 14:46:00.454,45.000,3647,672,794,1152,1029,13331333,2182906,2899929,4246165,4002333,53639,9617,11823,16103,16096,20040478,3273469,4355273,6435815,5975921,160,0
7504,2023-04-17 14:46:00.454,45.000,3647,672,794,1152,1029,13331333,2182906,2899929,4246165,4002333,53639,9617,11823,16103,16096,20040478,3273469,4355273,6435815,5975921,160,0
7505,2023-04-17 14:48:00.456,43.000,6512,1227,1459,1956,1870,25466008,4593567,5683037,7896173,7293231,53695,9621,11824,16126,16124,34272425,5903248,7684999,10568011,10116167,160,0
7506,2023-04-17 14:50:00.453,45.000,3502,639,760,929,1174,11729772,2229499,2535385,3559574,3405314,53360,9562,11775,16039,15984,15503170,2877798,3355277,4728188,4541907,160,0
7507,2023-04-17 14:52:00.598,45.000,1759,119,315,228,1097,782471,127797,154513,237558,262603,18517,2886,4059,4446,7126,1121248,155743,247522,348706,369277,160,0
7508,2023-04-17 19:55:00.563,45.000,386,62,67,138,119,705893,177741,92846,254774,180532,22526,4558,4290,8345,5333,1717753,529425,313195,624991,250142,160,0
7509,2023-04-17 19:57:00.562,45.000,1972,114,352,258,1248,819513,66202,144685,287663,320963,23383,2699,4756,6039,9889,1144977,103224,211715,353801,476237,160,0
7510,2023-04-17 19:59:00.561,23.800,6524,363,1219,903,4039,1109619,54423,234791,152972,667433,30723,2897,7113,6409,14304,1728394,88189,294871,231868,1113466,160,0
7511,2023-04-17 20:01:00.561,10.900,6539,510,1474,1158,3397,4901364,141268,928590,522834,3308672,45998,6004,11122,12830,16042,7862440,240331,1545120,818834,5258155,160,0
7512,2023-04-17 20:03:00.559,45.000,328,55,75,91,107,475064,134396,141127,109190,90351,14771,3436,3050,4034,4251,771490,285052,157257,157892,171289,160,0
7513,2023-04-17 20:05:00.559,45.000,252,48,69,75,60,343070,27914,158092,84687,72377,13227,2289,3873,3466,3599,607442,70581,239370,130737,166754,160,0
7514,2023-04-17 20:07:00.558,45.000,275,40,55,70,110,222088,27572,108536,49193,36787,8533,1801,1943,2720,2069,349774,49663,99617,78913,121581,160,0
7515,2023-04-17 20:09:00.556,45.000,191,25,39,49,78,169824,25231,64233,57322,23038,5914,1124,966,1950,1874,244677,33912,66720,75813,68232,160,0
7516,2023-04-17 20:11:00.555,45.000,189,41,45,30,73,205732,38203,93401,25100,49028,6057,1235,1627,850,2345,239746,56146,68762,26360,88478,160,0
7517,2023-04-17 20:13:00.555,45.000,80,18,15,19,28,103452,2717,64085,9736,26914,2587,196,373,881,1137,142698,5307,64936,20914,51541,160,0
7518,2023-04-17 20:15:00.555,45.000,123,16,33,44,30,122026,8165,23699,81862,8300,4021,515,726,1639,1141,379082,13827,83736,186275,95244,160,0
7519,2023-04-17 20:17:00.553,45.000,129,26,30,28,45,130241,17982,57360,19924,34975,4873,954,1010,1207,1702,206825,27566,85102,31299,62858,160,0
7520,2023-04-17 20:19:00.552,45.000,71,21,10,19,21,118034,5361,69338,8432,34903,2662,498,767,618,779,109012,11313,25982,15169,56548,160,0
7521,2023-04-17 20:21:00.552,45.000,101,28,17,39,17,119542,12730,69905,21192,15715,3131,869,650,1170,442,104655,22901,29450,31909,20395,160,0
7522,2023-04-17 20:23:00.551,45.000,64,13,17,17,17,42702,3862,17598,5874,15368,1659,225,675,345,414,128690,6816,48952,9107,63815,160,0
7523,2023-04-17 20:25:00.549,45.000,100,30,17,25,28,140103,28042,50509,14846,46706,2725,1032,404,819,470,159606,37738,54640,24167,43061,160,0
7524,2023-04-17 20:27:00.549,45.000,163,26,55,32,50,169953,11782,65209,31350,61612,7132,937,2425,1438,2332,295185,22353,137462,43074,92296,160,0
7525,2023-04-17 20:29:00.548,45.000,249,52,50,66,81,348230,57670,58444,85010,147106,13151,2683,2596,2961,4911,483569,96685,91811,116980,178093,160,0
7526,2023-04-17 20:31:00.546,45.000,365,82,70,108,105,351274,107730,75976,89472,78096,19823,3069,2458,6944,7352,1428485,161292,100926,439116,727151,160,0
7527,2023-04-17 20:33:00.546,45.000,346,62,70,102,112,368623,74072,90108,89358,115085,16060,3470,3063,4786,4741,625822,137175,129601,162016,197030,160,0
7528,2023-04-17 20:35:00.545,45.000,285,53,67,82,83,318707,29754,91975,79546,117432,14560,2278,4012,3944,4326,553396,65659,160550,141072,186115,160,0
7529,2023-04-17 20:37:00.543,45.000,317,61,75,92,89,458497,85362,126051,142731,104353,16903,3364,3949,5154,4436,722822,145902,183494,207508,185918,160,0
7530,2023-04-17 20:39:00.542,45.000,268,50,58,80,80,385231,50264,119710,117712,97545,14331,2578,3396,4496,3861,621487,98591,190340,169050,163506,160,0
7531,2023-04-17 20:41:00.542,45.000,420,99,71,141,109,527793,94322,66247,229088,138136,21056,4583,3260,7911,5302,1741995,338319,111149,1051448,241079,160,0
